用户选择,建表决定,采集状态,建议,建议目标表,类别,模块,section,metric_key,字段名,口径,data_type,单位,facts数,样本值,命中端点,catalog端点,source_keys,source_paths样本,证据文件,备注
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-经营报告,biztravel_business_report,plus_score,加分,ota_channel,business,,0,,,biztravel_business_report,"plusScore, bonusScore, rewardScore",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-经营报告,biztravel_business_report,rank,竞争圈排名,ota_channel,business,,0,,,biztravel_business_report,"rank, rank2, visitorRank, rankOfAmount, rankOfOrderQuantity, competitorRank, ranking",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,room_nights,间夜量,ota_channel,business,,0,,,biztravel_business_report,"quantity, bookQuantity, synchronizationBookQuantity, roomNights, nightNum, occupiedRooms, checkOutQuantity",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-经营报告,biztravel_business_report,tensity,紧张度,ota_channel,business,,0,,,biztravel_business_report,"tensityScore, tensity, Tensity, nowTensityDetail",,ctrip_section_trial_tiancheng_58_biztravel_business_report_20260602134900.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,agreement_accept_rate,协议酒店接单率,ota_channel,business,,0,,,biztravel_competitor_report,"acceptRate, orderReceivingRate",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,avg_price,平均卖价,ota_channel,business,CNY,0,,,biztravel_competitor_report,"averagePrice, synchronizationAveragePrice, avgPrice, adr, minPrice",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,basis_score,基础分,ota_channel,business,,0,,,biztravel_competitor_report,"baseScore, basicScore",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,bpi_score,BPI总分,ota_channel,business,,0,,,biztravel_competitor_report,"bpiScore, score, totalScore",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,business_amount,商旅营业额,ota_channel,business,CNY,0,,,biztravel_competitor_report,"amount, orderAmount, businessAmount, saleAmount",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,business_commission_rate,商旅佣金率,ota_channel,business,,0,,,biztravel_competitor_report,"commissionRate, commission_rate",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,business_room_nights,商旅间夜,ota_channel,business,,0,,,biztravel_competitor_report,"roomNights, occupiedRooms, nightNum",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,competitor_average,竞争圈平均值,ota_channel,business,,0,,,biztravel_competitor_report,"competitorsAverageOrderQuantity, competitorsAverageOccupiedRooms, competitorAvgNumber, competitorTensityScore",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,competitor_avg_visitor,竞争圈平均访客,ota_channel,business,,0,,,biztravel_competitor_report,competitorAvgNumber,,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,conversion_rate,成交/下单转化率,ota_channel,business,,0,,,biztravel_competitor_report,"orderConversionRate, closeRate, conversionRate, convertionRate, cvr",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,date,日期,ota_channel,business,,0,,,biztravel_competitor_report,"date, dataDate, effectDate, effectTime, statDate, startDate, endDate, updateTime",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,detail_visitor,详情页访客量,ota_channel,business,,0,,,biztravel_competitor_report,"detailExposure, detailUv, detailVisitors",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,flow_rate,流量转化率,ota_channel,business,,0,,,biztravel_competitor_report,"conversionsRatesDataList, flowRate, transforRate, transferRate, convertRate",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,hotel_id,酒店ID,ota_channel,business,,0,,,biztravel_competitor_report,"hotelId, hotel_id, masterHotelId, masterhotelid, hotelID",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,hotel_name,酒店名称,ota_channel,business,,0,,,biztravel_competitor_report,"hotelName, hotel_name, name",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,keyword,搜索关键词,ota_channel,business,,0,,,biztravel_competitor_report,"keyword, searchKeyword, filterWords",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,list_exposure,列表页曝光量,ota_channel,business,,0,,,biztravel_competitor_report,"listExposure, exposure, exposureCount, impressions",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,minus_score,减分,ota_channel,business,,0,,,biztravel_competitor_report,"minusScore, deductScore",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,occupancy_rate,出租率,ota_channel,business,,0,,,biztravel_competitor_report,"rentalRate, occupancyRate",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,order_amount,预订销售额,ota_channel,business,CNY,0,,,biztravel_competitor_report,"amount, bookAmount, synchronizationBookAmount, orderAmount, saleAmount, ordamount, totalAmount, bookingAmount",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,order_count,预订订单数,ota_channel,business,,0,,,biztravel_competitor_report,"orderQuantity, synchronizationOrderQuantity, bookOrderNum, orderCount, orderNum, ordquantity, bookingCount",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,order_page_visitor,订单页访客量,ota_channel,business,,0,,,biztravel_competitor_report,"orderFillingNum, orderVisitors, fillUsers",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,order_submit_user,订单提交人数,ota_channel,business,,0,,,biztravel_competitor_report,"orderSubmitNum, submitUsers, submitNum",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,page_views,昨日浏览量,ota_channel,business,,0,,,biztravel_competitor_report,"pvDataList, pageViewDataList, PV, pv, pageViews",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,辅助事实,携程商旅-竞争圈,biztravel_competitor,plus_score,加分,ota_channel,business,,0,,,biztravel_competitor_report,"plusScore, bonusScore, rewardScore",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,qunar_competitor_avg_visitor,去哪儿竞争圈平均访客,ota_channel,business,,0,,,biztravel_competitor_report,qunarCompetitorAvgNumber,,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,qunar_visitor_rank,去哪儿访客排名,ota_channel,business,,0,,,biztravel_competitor_report,qunarVisitorRank,,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,rank,竞争圈排名,ota_channel,business,,0,,,biztravel_competitor_report,"rank, rank2, visitorRank, rankOfAmount, rankOfOrderQuantity, competitorRank, ranking",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,room_nights,间夜量,ota_channel,business,,0,,,biztravel_competitor_report,"quantity, bookQuantity, synchronizationBookQuantity, roomNights, nightNum, occupiedRooms, checkOutQuantity",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,source_name,流量来源,ota_channel,business,,0,,,biztravel_competitor_report,"sourceName, sourceNameTag",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,收益销售,携程商旅-竞争圈,biztravel_competitor,tensity,紧张度,ota_channel,business,,0,,,biztravel_competitor_report,"tensityScore, tensity, Tensity, nowTensityDetail",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,流量转化,携程商旅-竞争圈,biztravel_competitor,visitor_count,访客量,ota_channel,business,,0,,,biztravel_competitor_report,"lastVisitorTotal, visitorTotal, UV, uv, visitorCount, pageViews",,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
,,未采到-无响应,暂不建表,,竞争圈,携程商旅-竞争圈,biztravel_competitor,visitor_rank,访客排名,ota_channel,business,,0,,,biztravel_competitor_report,visitorRank,,ctrip_section_trial_tiancheng_58_biztravel_competitor_20260602135000.json,本轮未形成可用标准字段，不能用兜底值代替
